"id","nombre","año","mes","día","hour","minute","sube","baja","queda","descrp"
"9","san andres","2016","05","12","15","17","","3.0","20.0","Prorrata por Control TX Línea 220 kV San Andrés - Cardones  209 MVA a 27 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","05","12","16","49","","","8.0","Central sin variación por Línea 220 kV San Andrés - Cardones"
"8","diego de almagro","2016","05","12","16","49","2.0","","14.0","Prorrata por Control TX Línea 220 kV San Andrés - Cardones  222 MVA a 25 °C con Sol  flujo N>S. "
"19","luz del norte","2016","05","12","16","49","5.0","","52.0","Prorrata por Control TX Línea 220 kV San Andrés - Cardones  222 MVA a 25 °C con Sol  flujo N>S. "
"9","san andres","2016","05","12","16","49","2.0","","22.0","Prorrata por Control TX Línea 220 kV San Andrés - Cardones  222 MVA a 25 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","05","12","17","44","","8.0","8.0","Redistribución de Potencia Menor generación de C. Diego de Almagro 8 MW"
"8","diego de almagro","2016","05","12","17","44","","8.0","6.0","Redistribución de Potencia Menor generación de C. Diego de Almagro 8 MW"
"19","luz del norte","2016","05","12","17","44","2.0","","54.0","Redistribución de Potencia Menor generación de C. Diego de Almagro 8 MW"
"9","san andres","2016","05","12","17","44","1.0","","23.0","Redistribución de Potencia Menor generación de C. Diego de Almagro 8 MW"
"17","carrea pinto","2016","05","12","17","44","","","8.0","Central sin variación por Línea 220 kV San Andrés - Cardones"
"8","diego de almagro","2016","05","12","17","44","","","6.0","Central sin variación por Línea 220 kV San Andrés - Cardones"
"19","luz del norte","2016","05","12","17","44","12.0","","66.0","Prorrata por Control TX Línea 220 kV San Andrés - Cardones  229 MVA a 24 °C con Sol  flujo N>S. "
"9","san andres","2016","05","12","17","44","5.0","","28.0","Prorrata por Control TX Línea 220 kV San Andrés - Cardones  229 MVA a 24 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","05","13","10","9","","7.0","13.0","Prorrata por Control TX Línea 220 kV San Andrés - Cardones  253 MVA a 20 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","05","13","10","9","","3.0","17.0","Prorrata por Control TX Línea 220 kV San Andrés - Cardones  253 MVA a 20 °C con Sol  flujo N>S. "
"19","luz del norte","2016","05","13","10","9","","9.0","51.0","Prorrata por Control TX Línea 220 kV San Andrés - Cardones  253 MVA a 20 °C con Sol  flujo N>S. "
"9","san andres","2016","05","13","10","9","","5.0","25.0","Prorrata por Control TX Línea 220 kV San Andrés - Cardones  253 MVA a 20 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","05","13","10","15","","2.0","11.0","Prorrata por Control TX Línea 220 kV San Andrés - Cardones  247 MVA a 21 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","05","13","10","15","","","17.0","Central sin variación por Línea 220 kV San Andrés - Cardones"
"19","luz del norte","2016","05","13","10","15","","1.0","50.0","Prorrata por Control TX Línea 220 kV San Andrés - Cardones  247 MVA a 21 °C con Sol  flujo N>S. "
"9","san andres","2016","05","13","10","15","","1.0","24.0","Prorrata por Control TX Línea 220 kV San Andrés - Cardones  247 MVA a 21 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","05","13","13","43","","1.0","10.0","Prorrata por Control TX Línea 220 kV San Andrés - Cardones  229 MVA a 24 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","05","13","13","43","","1.0","16.0","Prorrata por Control TX Línea 220 kV San Andrés - Cardones  229 MVA a 24 °C con Sol  flujo N>S. "
"19","luz del norte","2016","05","13","13","43","","1.0","49.0","Prorrata por Control TX Línea 220 kV San Andrés - Cardones  229 MVA a 24 °C con Sol  flujo N>S. "
"9","san andres","2016","05","13","13","43","","","24.0","Central sin variación por Línea 220 kV San Andrés - Cardones"
"17","carrea pinto","2016","05","13","15","20","","1.0","9.0","Prorrata por Control TX Línea 220 kV San Andrés - Cardones  216 MVA a 26 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","05","13","15","20","","1.0","15.0","Prorrata por Control TX Línea 220 kV San Andrés - Cardones  216 MVA a 26 °C con Sol  flujo N>S. "
"19","luz del norte","2016","05","13","15","20","","1.0","48.0","Prorrata por Control TX Línea 220 kV San Andrés - Cardones  216 MVA a 26 °C con Sol  flujo N>S. "
"9","san andres","2016","05","13","15","20","","","24.0","Central sin variación por Línea 220 kV San Andrés - Cardones"
"17","carrea pinto","2016","05","13","17","38","1.0","","10.0","Prorrata por Control TX Línea 220 kV San Andrés - Cardones  222 MVA a 25 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","05","13","17","38","","","15.0","Central sin variación por falta de radiación solar."
"19","luz del norte","2016","05","13","17","38","12.0","","60.0","Prorrata por Control TX Línea 220 kV San Andrés - Cardones  222 MVA a 25 °C con Sol  flujo N>S. "
"9","san andres","2016","05","13","17","38","2.0","","26.0","Prorrata por Control TX Línea 220 kV San Andrés - Cardones  222 MVA a 25 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","05","14","9","54","","5.0","15.0","Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 20 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","05","14","9","54","","1.0","19.0","Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 20 °C con Sol  flujo N>S. "
"10","llano de llampos","2016","05","14","9","54","","5.0","65.0","Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 20 °C con Sol  flujo N>S. "
"19","luz del norte","2016","05","14","9","54","","6.0","84.0","Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 20 °C con Sol  flujo N>S. "
"9","san andres","2016","05","14","9","54","","3.0","32.0","Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 20 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","05","14","9","59","","3.0","12.0","Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 20 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","05","14","9","59","","2.0","17.0","Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 20 °C con Sol  flujo N>S. "
"10","llano de llampos","2016","05","14","9","59","","8.0","57.0","Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 20 °C con Sol  flujo N>S. "
"19","luz del norte","2016","05","14","9","59","","10.0","74.0","Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 20 °C con Sol  flujo N>S. "
"9","san andres","2016","05","14","9","59","","4.0","28.0","Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 20 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","05","14","10","5","","2.0","10.0","Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 20 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","05","14","10","5","","1.0","16.0","Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 20 °C con Sol  flujo N>S. "
"10","llano de llampos","2016","05","14","10","5","","5.0","52.0","Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 20 °C con Sol  flujo N>S. "
"19","luz del norte","2016","05","14","10","5","","6.0","68.0","Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 20 °C con Sol  flujo N>S. "
"9","san andres","2016","05","14","10","5","","2.0","26.0","Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 20 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","05","14","12","25","","","10.0","Fin prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 20 °C  e inicio por Control TX Línea 220 kV San Andrés - Cardones. 265 MVA a 18 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","05","14","12","25","","","16.0","Fin prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 20 °C  e inicio por Control TX Línea 220 kV San Andrés - Cardones. 265 MVA a 18 °C con Sol  flujo N>S. "
"19","luz del norte","2016","05","14","12","25","","","68.0","Fin prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 20 °C  e inicio por Control TX Línea 220 kV San Andrés - Cardones. 265 MVA a 18 °C con Sol  flujo N>S. "
"9","san andres","2016","05","14","12","25","","","26.0","Fin prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 20 °C  e inicio por Control TX Línea 220 kV San Andrés - Cardones. 265 MVA a 18 °C con Sol  flujo N>S. "
"10","llano de llampos","2016","05","14","12","25","","","52.0","Fin prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 20 °C"
"17","carrea pinto","2016","05","14","15","19","","","10.0","Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
"8","diego de almagro","2016","05","14","15","19","","","16.0","Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
"10","llano de llampos","2016","05","14","15","19","","5.0","60.0","Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 17 °C con Sol  flujo N>S. "
"19","luz del norte","2016","05","14","15","19","","","68.0","Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
"9","san andres","2016","05","14","15","19","","","26.0","Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
"17","carrea pinto","2016","05","14","15","27","","","10.0","Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
"8","diego de almagro","2016","05","14","15","27","","","16.0","Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
"10","llano de llampos","2016","05","14","15","27","","4.0","56.0","Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 17 °C con Sol  flujo N>S. "
"19","luz del norte","2016","05","14","15","27","","","68.0","Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
"9","san andres","2016","05","14","15","27","","","26.0","Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
"17","carrea pinto","2016","05","14","15","30","","","10.0","Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
"8","diego de almagro","2016","05","14","15","30","","1.0","15.0","Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 17 °C con Sol  flujo N>S. "
"10","llano de llampos","2016","05","14","15","30","","5.0","51.0","Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 17 °C con Sol  flujo N>S. "
"19","luz del norte","2016","05","14","15","30","","1.0","67.0","Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 17 °C con Sol  flujo N>S. "
"9","san andres","2016","05","14","15","30","","1.0","25.0","Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 17 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","05","14","16","38","1.0","","11.0","Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 17 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","05","14","16","38","1.0","","17.0","Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 17 °C con Sol  flujo N>S. "
"10","llano de llampos","2016","05","14","16","38","3.0","","56.0","Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 17 °C con Sol  flujo N>S. "
"19","luz del norte","2016","05","14","16","38","4.0","","73.0","Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 17 °C con Sol  flujo N>S. "
"9","san andres","2016","05","14","16","38","2.0","","28.0","Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 17 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","05","14","16","48","1.0","","12.0","Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 17 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","05","14","16","48","1.0","","18.0","Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 17 °C con Sol  flujo N>S. "
"10","llano de llampos","2016","05","14","16","48","5.0","","61.0","Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 17 °C con Sol  flujo N>S. "
"19","luz del norte","2016","05","14","16","48","","","73.0","Central sin variación por falta de radiación."
"9","san andres","2016","05","14","16","48","2.0","","30.0","Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 17 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","05","14","17","16","","","12.0","Central sin variación por falta de radiación."
"8","diego de almagro","2016","05","14","17","16","","","18.0","Central sin variación por falta de radiación."
"10","llano de llampos","2016","05","14","17","16","","","61.0","Central sin variación por falta de radiación."
"19","luz del norte","2016","05","14","17","16","","","73.0","Central sin variación por falta de radiación."
"9","san andres","2016","05","14","17","16","","","30.0","Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
"17","carrea pinto","2016","05","14","17","25","","","12.0","Central no participa por falta de radiación."
"8","diego de almagro","2016","05","14","17","25","","","18.0","Central no participa por falta de radiación."
"10","llano de llampos","2016","05","14","17","25","","","61.0","Central no participa por falta de radiación."
"19","luz del norte","2016","05","14","17","25","","","73.0","Central no participa por falta de radiación."
"9","san andres","2016","05","14","17","25","","","30.0","Central no participa por falta de radiación."
"17","carrea pinto","2016","05","16","9","9","","7.0","13.0","Prorrata por Control TX Línea 220 kV San Andrés - Cardones  270 MVA a 17 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","05","16","9","9","","3.0","17.0","Prorrata por Control TX Línea 220 kV San Andrés - Cardones  270 MVA a 17 °C con Sol  flujo N>S. "
"19","luz del norte","2016","05","16","9","9","","13.0","72.0","Prorrata por Control TX Línea 220 kV San Andrés - Cardones  270 MVA a 17 °C con Sol  flujo N>S. "
"9","san andres","2016","05","16","9","9","","5.0","25.0","Prorrata por Control TX Línea 220 kV San Andrés - Cardones  270 MVA a 17 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","05","16","9","28","","2.0","11.0","Prorrata por Control TX Línea 220 kV San Andrés - Cardones  259 MVA a 19 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","05","16","9","28","","1.0","16.0","Prorrata por Control TX Línea 220 kV San Andrés - Cardones  259 MVA a 19 °C con Sol  flujo N>S. "
"19","luz del norte","2016","05","16","9","28","","5.0","67.0","Prorrata por Control TX Línea 220 kV San Andrés - Cardones  259 MVA a 19 °C con Sol  flujo N>S. "
"9","san andres","2016","05","16","9","28","","1.0","24.0","Prorrata por Control TX Línea 220 kV San Andrés - Cardones  259 MVA a 19 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","05","16","12","22","","1.0","10.0","Prorrata por Control TX Línea 220 kV San Andrés - Cardones  235 MVA a 23 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","05","16","12","22","","1.0","15.0","Prorrata por Control TX Línea 220 kV San Andrés - Cardones  235 MVA a 23 °C con Sol  flujo N>S. "
"19","luz del norte","2016","05","16","12","22","","3.0","64.0","Prorrata por Control TX Línea 220 kV San Andrés - Cardones  235 MVA a 23 °C con Sol  flujo N>S. "
"9","san andres","2016","05","16","12","22","","1.0","23.0","Prorrata por Control TX Línea 220 kV San Andrés - Cardones  235 MVA a 23 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","05","16","15","36","1.0","","11.0","Redistribución de Potencia de 28 MW por reducción de recurso eólico de C. PE Taltal."
"8","diego de almagro","2016","05","16","15","36","2.0","","17.0","Redistribución de Potencia de 28 MW por reducción de recurso eólico de C. PE Taltal."
